NAME,state,county,tract,block_group,GOID
Guilford County,37,081,012505,1,370810125051
Guilford County,37,081,012505,2,370810125052
Guilford County,37,081,012505,3,370810125053
Guilford County,37,081,012508,1,370810125081
Guilford County,37,081,012508,2,370810125082
Guilford County,37,081,012508,3,370810125083
Guilford County,37,081,012509,1,370810125091
Guilford County,37,081,012510,1,370810125101
Guilford County,37,081,012510,2,370810125102
Guilford County,37,081,012511,1,370810125111
Guilford County,37,081,012511,2,370810125112
Guilford County,37,081,012511,3,370810125113
Guilford County,37,081,012511,4,370810125114
Guilford County,37,081,012604,1,370810126041
Guilford County,37,081,012604,2,370810126042
Guilford County,37,081,012604,3,370810126043
Guilford County,37,081,012604,4,370810126044
Guilford County,37,081,012607,1,370810126071
Guilford County,37,081,012608,1,370810126081
Guilford County,37,081,012608,2,370810126082
Guilford County,37,081,012610,1,370810126101
Guilford County,37,081,012610,2,370810126102
Guilford County,37,081,012611,1,370810126111
Guilford County,37,081,012611,2,370810126112
Guilford County,37,081,012611,3,370810126113
Guilford County,37,081,012612,1,370810126121
Guilford County,37,081,012612,2,370810126122
Guilford County,37,081,012612,3,370810126123
Guilford County,37,081,012612,4,370810126124
Guilford County,37,081,012617,1,370810126171
Guilford County,37,081,012617,2,370810126172
Guilford County,37,081,012618,1,370810126181
Guilford County,37,081,012618,2,370810126182
Guilford County,37,081,012619,1,370810126191
Guilford County,37,081,012619,2,370810126192
Guilford County,37,081,012620,1,370810126201
Guilford County,37,081,012620,2,370810126202
Guilford County,37,081,012621,1,370810126211
Guilford County,37,081,012621,2,370810126212
Guilford County,37,081,012621,3,370810126213
Guilford County,37,081,012703,1,370810127031
Guilford County,37,081,012703,2,370810127032
Guilford County,37,081,012703,3,370810127033
Guilford County,37,081,012703,4,370810127034
Guilford County,37,081,012704,1,370810127041
Guilford County,37,081,012704,2,370810127042
Guilford County,37,081,012704,3,370810127043
Guilford County,37,081,012705,1,370810127051
Guilford County,37,081,012705,2,370810127052
Guilford County,37,081,012706,1,370810127061
Guilford County,37,081,012706,2,370810127062
Guilford County,37,081,012707,1,370810127071
Guilford County,37,081,012707,2,370810127072
Guilford County,37,081,012803,1,370810128031
Guilford County,37,081,012803,2,370810128032
Guilford County,37,081,012803,3,370810128033
Guilford County,37,081,012804,1,370810128041
Guilford County,37,081,012804,2,370810128042
Guilford County,37,081,012804,3,370810128043
Guilford County,37,081,012805,1,370810128051
Guilford County,37,081,013601,1,370810136011
Guilford County,37,081,013601,2,370810136012
Guilford County,37,081,013602,1,370810136021
Guilford County,37,081,013602,2,370810136022
Guilford County,37,081,013602,3,370810136023
Guilford County,37,081,013602,4,370810136024
Guilford County,37,081,013700,1,370810137001
Guilford County,37,081,013700,2,370810137002
Guilford County,37,081,013700,3,370810137003
Guilford County,37,081,013700,4,370810137004
Guilford County,37,081,013700,5,370810137005
Guilford County,37,081,013800,1,370810138001
Guilford County,37,081,013800,2,370810138002
Guilford County,37,081,013800,3,370810138003
Guilford County,37,081,013800,4,370810138004
Guilford County,37,081,013800,5,370810138005
Guilford County,37,081,013900,1,370810139001
Guilford County,37,081,013900,2,370810139002
Guilford County,37,081,013900,3,370810139003
Guilford County,37,081,013900,4,370810139004
Guilford County,37,081,014000,1,370810140001
Guilford County,37,081,014000,2,370810140002
Guilford County,37,081,014200,1,370810142001
Guilford County,37,081,014200,2,370810142002
Guilford County,37,081,014200,3,370810142003
Guilford County,37,081,014200,4,370810142004
Guilford County,37,081,014300,1,370810143001
Guilford County,37,081,014300,2,370810143002
Guilford County,37,081,014300,3,370810143003
Guilford County,37,081,014300,4,370810143004
Guilford County,37,081,014406,1,370810144061
Guilford County,37,081,014407,1,370810144071
Guilford County,37,081,014407,2,370810144072
Guilford County,37,081,014407,3,370810144073
Guilford County,37,081,014407,4,370810144074
Guilford County,37,081,014408,1,370810144081
Guilford County,37,081,014408,2,370810144082
Guilford County,37,081,014409,1,370810144091
Guilford County,37,081,014409,2,370810144092
Guilford County,37,081,014410,1,370810144101
Guilford County,37,081,014410,2,370810144102
Guilford County,37,081,014410,3,370810144103
Guilford County,37,081,014411,1,370810144111
Guilford County,37,081,014411,2,370810144112
Guilford County,37,081,014411,3,370810144113
Guilford County,37,081,014411,4,370810144114
Guilford County,37,081,014412,1,370810144121
Guilford County,37,081,014412,2,370810144122
Guilford County,37,081,014501,1,370810145011
Guilford County,37,081,014501,2,370810145012
Guilford County,37,081,014502,1,370810145021
Guilford County,37,081,014502,2,370810145022
Guilford County,37,081,014503,1,370810145031
Guilford County,37,081,014503,2,370810145032
Guilford County,37,081,015100,1,370810151001
Guilford County,37,081,015100,2,370810151002
Guilford County,37,081,015100,3,370810151003
Guilford County,37,081,015201,1,370810152011
Guilford County,37,081,015201,2,370810152012
Guilford County,37,081,015201,3,370810152013
Guilford County,37,081,015201,4,370810152014
Guilford County,37,081,015202,1,370810152021
Guilford County,37,081,015202,2,370810152022
Guilford County,37,081,015202,3,370810152023
Guilford County,37,081,015202,4,370810152024
Guilford County,37,081,015301,1,370810153011
Guilford County,37,081,015301,2,370810153012
Guilford County,37,081,015301,3,370810153013
Guilford County,37,081,015302,1,370810153021
Guilford County,37,081,015302,2,370810153022
Guilford County,37,081,015401,1,370810154011
Guilford County,37,081,015401,2,370810154012
Guilford County,37,081,015401,3,370810154013
Guilford County,37,081,015402,1,370810154021
Guilford County,37,081,015402,2,370810154022
Guilford County,37,081,015402,3,370810154023
Guilford County,37,081,015402,4,370810154024
Guilford County,37,081,015500,1,370810155001
Guilford County,37,081,015500,2,370810155002
Guilford County,37,081,015500,3,370810155003
Guilford County,37,081,015601,1,370810156011
Guilford County,37,081,015601,2,370810156012
Guilford County,37,081,015602,1,370810156021
Guilford County,37,081,015602,2,370810156022
Guilford County,37,081,015602,3,370810156023
Guilford County,37,081,015703,1,370810157031
Guilford County,37,081,015703,2,370810157032
Guilford County,37,081,015703,3,370810157033
Guilford County,37,081,015704,1,370810157041
Guilford County,37,081,015704,2,370810157042
Guilford County,37,081,015704,3,370810157043
Guilford County,37,081,015705,1,370810157051
Guilford County,37,081,015705,2,370810157052
Guilford County,37,081,015705,3,370810157053
Guilford County,37,081,015706,1,370810157061
Guilford County,37,081,015706,2,370810157062
Guilford County,37,081,015707,1,370810157071
Guilford County,37,081,015707,2,370810157072
Guilford County,37,081,015707,3,370810157073
Guilford County,37,081,015707,4,370810157074
Guilford County,37,081,015707,5,370810157075
Guilford County,37,081,015800,1,370810158001
Guilford County,37,081,015800,2,370810158002
Guilford County,37,081,015800,3,370810158003
Guilford County,37,081,015800,4,370810158004
Guilford County,37,081,015901,1,370810159011
Guilford County,37,081,015901,2,370810159012
Guilford County,37,081,015901,3,370810159013
Guilford County,37,081,015901,4,370810159014
Guilford County,37,081,015902,1,370810159021
Guilford County,37,081,015902,2,370810159022
Guilford County,37,081,016003,1,370810160031
Guilford County,37,081,016003,2,370810160032
Guilford County,37,081,016003,3,370810160033
Guilford County,37,081,016005,1,370810160051
Guilford County,37,081,016006,1,370810160061
Guilford County,37,081,016006,2,370810160062
Guilford County,37,081,016007,1,370810160071
Guilford County,37,081,016007,2,370810160072
Guilford County,37,081,016007,3,370810160073
Guilford County,37,081,016008,1,370810160081
Guilford County,37,081,016008,2,370810160082
Guilford County,37,081,016008,3,370810160083
Guilford County,37,081,016009,1,370810160091
Guilford County,37,081,016009,2,370810160092
Guilford County,37,081,016010,1,370810160101
Guilford County,37,081,016010,2,370810160102
Guilford County,37,081,016011,1,370810160111
Guilford County,37,081,016011,2,370810160112
Guilford County,37,081,016011,3,370810160113
Guilford County,37,081,016101,1,370810161011
Guilford County,37,081,016101,2,370810161012
Guilford County,37,081,016101,3,370810161013
Guilford County,37,081,016102,1,370810161021
Guilford County,37,081,016102,2,370810161022
Guilford County,37,081,016102,3,370810161023
Guilford County,37,081,016103,1,370810161031
Guilford County,37,081,016103,2,370810161032
Guilford County,37,081,016103,3,370810161033
Guilford County,37,081,016103,4,370810161034
Guilford County,37,081,016201,1,370810162011
Guilford County,37,081,016201,2,370810162012
Guilford County,37,081,016201,3,370810162013
Guilford County,37,081,016203,1,370810162031
Guilford County,37,081,016203,2,370810162032
Guilford County,37,081,016203,3,370810162033
Guilford County,37,081,016204,1,370810162041
Guilford County,37,081,016205,1,370810162051
Guilford County,37,081,016205,2,370810162052
Guilford County,37,081,016303,1,370810163031
Guilford County,37,081,016303,2,370810163032
Guilford County,37,081,016304,1,370810163041
Guilford County,37,081,016304,2,370810163042
Guilford County,37,081,016305,1,370810163051
Guilford County,37,081,016305,2,370810163052
Guilford County,37,081,016306,1,370810163061
Guilford County,37,081,016306,2,370810163062
Guilford County,37,081,016405,1,370810164051
Guilford County,37,081,016406,1,370810164061
Guilford County,37,081,016406,2,370810164062
Guilford County,37,081,016407,1,370810164071
Guilford County,37,081,016407,2,370810164072
Guilford County,37,081,016408,1,370810164081
Guilford County,37,081,016409,1,370810164091
Guilford County,37,081,016410,1,370810164101
Guilford County,37,081,016410,2,370810164102
Guilford County,37,081,016502,1,370810165021
Guilford County,37,081,016502,2,370810165022
Guilford County,37,081,016502,3,370810165023
Guilford County,37,081,016502,4,370810165024
Guilford County,37,081,016503,1,370810165031
Guilford County,37,081,016503,2,370810165032
Guilford County,37,081,016503,3,370810165033
Guilford County,37,081,016505,1,370810165051
Guilford County,37,081,016505,2,370810165052
Guilford County,37,081,016505,3,370810165053
Guilford County,37,081,016506,1,370810165061
Guilford County,37,081,016506,2,370810165062
Guilford County,37,081,016506,3,370810165063
Guilford County,37,081,016600,1,370810166001
Guilford County,37,081,016701,1,370810167011
Guilford County,37,081,016701,2,370810167012
Guilford County,37,081,016701,3,370810167013
Guilford County,37,081,016702,1,370810167021
Guilford County,37,081,016702,2,370810167022
Guilford County,37,081,016800,1,370810168001
Guilford County,37,081,016800,2,370810168002
Guilford County,37,081,016800,3,370810168003
Guilford County,37,081,016800,4,370810168004
Guilford County,37,081,016800,5,370810168005
Guilford County,37,081,016900,1,370810169001
Guilford County,37,081,016900,2,370810169002
Guilford County,37,081,016900,3,370810169003
Guilford County,37,081,016900,4,370810169004
Guilford County,37,081,017000,1,370810170001
Guilford County,37,081,017000,2,370810170002
Guilford County,37,081,017000,3,370810170003
Guilford County,37,081,017101,1,370810171011
Guilford County,37,081,017101,2,370810171012
Guilford County,37,081,017101,3,370810171013
Guilford County,37,081,017102,1,370810171021
Guilford County,37,081,017102,2,370810171022
Guilford County,37,081,017200,1,370810172001
Guilford County,37,081,017200,2,370810172002
Guilford County,37,081,017200,3,370810172003
Guilford County,37,081,980100,1,370819801001
Halifax County,37,083,930100,1,370839301001
Halifax County,37,083,930100,2,370839301002
Halifax County,37,083,930100,3,370839301003
Halifax County,37,083,930100,4,370839301004
Halifax County,37,083,930200,1,370839302001
Halifax County,37,083,930200,2,370839302002
Halifax County,37,083,930200,3,370839302003
Halifax County,37,083,930200,4,370839302004
Halifax County,37,083,930200,5,370839302005
Halifax County,37,083,930300,1,370839303001
Halifax County,37,083,930300,2,370839303002
Halifax County,37,083,930300,3,370839303003
Halifax County,37,083,930300,4,370839303004
Halifax County,37,083,930300,5,370839303005
Halifax County,37,083,930400,1,370839304001
Halifax County,37,083,930400,2,370839304002
Halifax County,37,083,930400,3,370839304003
Halifax County,37,083,930501,1,370839305011
Halifax County,37,083,930501,2,370839305012
Halifax County,37,083,930501,3,370839305013
Halifax County,37,083,930503,1,370839305031
Halifax County,37,083,930503,2,370839305032
Halifax County,37,083,930504,1,370839305041
Halifax County,37,083,930504,2,370839305042
Halifax County,37,083,930600,1,370839306001
Halifax County,37,083,930600,2,370839306002
Halifax County,37,083,930600,3,370839306003
Halifax County,37,083,930600,4,370839306004
Halifax County,37,083,930701,1,370839307011
Halifax County,37,083,930702,1,370839307021
Halifax County,37,083,930702,2,370839307022
Halifax County,37,083,930702,3,370839307023
Halifax County,37,083,930800,1,370839308001
Halifax County,37,083,930800,2,370839308002
Halifax County,37,083,930800,3,370839308003
Halifax County,37,083,930800,4,370839308004
Halifax County,37,083,930901,1,370839309011
Halifax County,37,083,930901,2,370839309012
Halifax County,37,083,930902,1,370839309021
Halifax County,37,083,930902,2,370839309022
Halifax County,37,083,930902,3,370839309023
Halifax County,37,083,930902,4,370839309024
Halifax County,37,083,931000,1,370839310001
Halifax County,37,083,931000,2,370839310002
Halifax County,37,083,931000,3,370839310003
Halifax County,37,083,931101,1,370839311011
Halifax County,37,083,931101,2,370839311012
